,ID_SKU_VENTA,DESCR_CENDIST,DELTA
101,765,CHILLAN,-0.8845671979212016
102,765,COPIAPO,-0.7630507419010608
103,765,COQUIMBO,-2.382562904375428
104,765,COYHAIQUE,-0.2033303659964356
105,765,CURAUMA,-6.737839753441229
106,765,ILLAPEL,-5.106190963356785
107,765,IQUIQUE,-0.5639819842881919
108,765,LLAY LLAY,-4.109077262658555
109,765,LOS ANGELES,-8.354124991745564
110,765,OSORNO,-9.298370408900709
111,765,OVALLE,-0.9723371710327715
112,765,PUERTO MONTT,-5.312711654205373
113,765,RANCAGUA,-15.15996169236024
114,765,SANTIAGO SUR,5.744954358926684
115,765,TALCA,-1.2745437083617848
116,765,TALCAHUANO,-4.11854501470139
117,765,TEMUCO,-1.468085035024413
118,765,VALDIVIA,-1.0979446764378524
119,799,ANTOFAGASTA,0.3079447500439615
120,799,ARICA,-0.5212003874686331
121,799,CALAMA,-0.6171587181980536
122,799,CASTRO,-1.076241372812181
123,799,CHILLAN,-0.23117580383351344
124,799,COPIAPO,-0.08806187565726009
125,799,COQUIMBO,-0.04591233724965982
126,799,COYHAIQUE,-0.12135249154218763
127,799,CURAUMA,0.382797382736741
128,799,ILLAPEL,-0.4366080813980476
129,799,IQUIQUE,0.12828651824935866
130,799,LLAY LLAY,-1.8722187478567287
131,799,LOS ANGELES,-2.355718624356585
132,799,OSORNO,-0.3861855091258699
133,799,OVALLE,-0.2637421173107627
134,799,PUERTO MONTT,0.3073175506786958
135,799,RANCAGUA,-0.6068969179955355
136,799,SANTIAGO SUR,-1.0047117027090362
137,799,TALCA,-0.477374074509914
138,799,TALCAHUANO,0.6745027021709182
139,799,TEMUCO,-0.7029549749581507
140,799,VALDIVIA,-0.1883879307587617
141,810,ANTOFAGASTA,-0.2819709122514582
142,810,ARICA,-0.11279065513413478
143,810,CALAMA,-0.2161974105886022
144,810,CASTRO,-0.1550371444937133
145,810,CHILLAN,-0.23782482770906666
146,810,COPIAPO,-0.3396473221902776
147,810,COQUIMBO,0.10483182038109273
148,810,COYHAIQUE,-0.11651776272566061
149,810,CURAUMA,-0.9029006591013209
150,810,ILLAPEL,-0.5111819802773298
151,810,IQUIQUE,-0.21339514680719418
152,810,LLAY LLAY,-0.4892049114188488
153,810,LOS ANGELES,-1.3425139651385063
154,810,OSORNO,-1.5130023440988722
155,810,OVALLE,-0.909563029409886
156,810,PUERTO MONTT,-0.2792977930375189
157,810,RANCAGUA,-0.769722644607056
158,810,SANTIAGO SUR,-1.0125258115097013
159,810,TALCA,-0.49133495154975604
160,810,TALCAHUANO,0.2300088127159987
161,810,TEMUCO,-0.32230027521034454
162,810,VALDIVIA,1.0364065462793766
163,816,ANTOFAGASTA,0.540000018362147
164,816,ARICA,-0.14704122565761346
165,816,CALAMA,-1.111803023380511
166,816,CASTRO,-0.724582828142851
167,816,CHILLAN,-0.31267466530360677
168,816,COPIAPO,-0.26566418749328125
169,816,COQUIMBO,0.10314399800457985
170,816,COYHAIQUE,-0.08522819061797338
171,816,CURAUMA,-0.5707253891091115
172,816,ILLAPEL,-0.4364938970633737
173,816,IQUIQUE,-0.26946584389156736
174,816,LLAY LLAY,-0.4343376375340857
175,816,LOS ANGELES,-2.6651072929976545
176,816,OSORNO,-1.4053246668376234
177,816,OVALLE,-0.8179785392893613
178,816,PUERTO MONTT,0.24794942513510287
179,816,RANCAGUA,-0.63002125184516
180,816,SANTIAGO SUR,-0.8998745238539234
181,816,TALCA,-0.4980384069355228
182,816,TALCAHUANO,1.1925078085974299
183,816,TEMUCO,-0.3786539205522237
184,816,VALDIVIA,0.8962741268849345
185,817,ANTOFAGASTA,-0.15972100106361609
186,817,ARICA,-0.10467178588423942
187,817,CALAMA,-0.1966470775892071
188,817,CASTRO,-0.17100452084671103
189,817,CHILLAN,-1.8909065036273454
190,817,COPIAPO,-0.2808329552193929
191,817,COQUIMBO,-1.5301492551020477
192,817,CURAUMA,-2.1074507260634974
193,817,ILLAPEL,-0.09502076658459335
194,817,IQUIQUE,-0.06080584262955735
195,817,LLAY LLAY,-1.9869117048120444
196,817,LOS ANGELES,-0.8662771670681693
197,817,OSORNO,-0.2693971609858532
198,817,OVALLE,-0.19079167383283258
199,817,PUERTO MONTT,-0.2670317624437144
