,ID_SKU_VENTA,DESCR_CENDIST,DELTA
7088,443009,RANCAGUA,-0.000777463
7089,443009,SANTIAGO SUR,0.000102468
7090,443009,TALCA,-8.67E-19
7091,443009,TALCAHUANO,0.002617119
7092,443009,TEMUCO,8.67E-19
7093,443009,VALDIVIA,0.000110585
7094,443010,ANTOFAGASTA,0.002670079
7095,443010,CALAMA,-0.007204993
7096,443010,CHILLAN,-0.005561166
7097,443010,COPIAPO,0
7098,443010,COQUIMBO,8.67E-19
7099,443010,CURAUMA,8.35E-06
7100,443010,LLAY LLAY,-0.000635179
7101,443010,LOS ANGELES,-0.002789103
7102,443010,OSORNO,-0.001268443
7103,443010,PUERTO MONTT,-8.67E-19
7104,443010,RANCAGUA,-0.003289718
7105,443010,SANTIAGO SUR,0.000686108
7106,443010,TALCA,0
7107,443010,TALCAHUANO,0.003061865
7108,443010,TEMUCO,-6.94E-18
7109,443010,VALDIVIA,0.000174418
7110,443011,CURAUMA,0.000102262
7111,443011,LLAY LLAY,-0.001346787
7112,443012,ANTOFAGASTA,0.003171182
7113,443012,CALAMA,-0.00944358
7114,443012,CASTRO,-0.006027612
7115,443012,CHILLAN,-0.012364122
7116,443012,COPIAPO,0
7117,443012,COQUIMBO,0.000407003
7118,443012,CURAUMA,0.001503432
7119,443012,LLAY LLAY,-0.004423757
7120,443012,LOS ANGELES,-0.00565437
7121,443012,OSORNO,-0.004954239
7122,443012,OVALLE,-0.00195707
7123,443012,PUERTO MONTT,0.00166807
7124,443012,RANCAGUA,-0.004928343
7125,443012,SANTIAGO SUR,0.001772797
7126,443012,TALCA,1.73E-18
7127,443012,TALCAHUANO,0.008954366
7128,443012,TEMUCO,0
7129,443012,VALDIVIA,0.001573597
7130,443013,ANTOFAGASTA,0.003858573
7131,443013,CALAMA,-0.007980057
7132,443013,CHILLAN,-0.004733749
7133,443013,COPIAPO,1.73E-18
7134,443013,COQUIMBO,0.000200036
7135,443013,CURAUMA,2.27E-05
7136,443013,LLAY LLAY,-0.001004427
7137,443013,LOS ANGELES,-0.002792587
7138,443013,OSORNO,-0.002192136
7139,443013,OVALLE,-0.00134823
7140,443013,PUERTO MONTT,0
7141,443013,RANCAGUA,-0.002100874
7142,443013,SANTIAGO SUR,0.000460693
7143,443013,TALCA,0
7144,443013,TALCAHUANO,0.002825892
7145,443013,TEMUCO,1.73E-18
7146,443013,VALDIVIA,0.000612795
7147,443014,ANTOFAGASTA,-2.17E-19
7148,443014,CHILLAN,-0.002839751
7149,443014,COPIAPO,4.34E-19
7150,443014,COQUIMBO,0
7151,443014,CURAUMA,1.84E-05
7152,443014,LLAY LLAY,-0.00044941
7153,443014,LOS ANGELES,-0.001187186
7154,443014,PUERTO MONTT,2.17E-19
7155,443014,RANCAGUA,-0.002008854
7156,443014,SANTIAGO SUR,0.000843859
7157,443014,TALCA,4.34E-19
7158,443014,TALCAHUANO,0.001848613
7159,443014,TEMUCO,0
7160,443014,VALDIVIA,2.17E-19
7161,443015,ANTOFAGASTA,0.004329981
7162,443015,CALAMA,-0.010673656
7163,443015,CASTRO,-0.003396729
7164,443015,CHILLAN,-0.008942532
7165,443015,COPIAPO,-1.73E-18
7166,443015,COQUIMBO,0
7167,443015,CURAUMA,0.002129778
7168,443015,LLAY LLAY,-0.004867931
7169,443015,LOS ANGELES,-0.006376232
7170,443015,OSORNO,-0.003640123
7171,443015,PUERTO MONTT,0.000748898
7172,443015,RANCAGUA,-0.002558209
7173,443015,SANTIAGO SUR,0.000646043
7174,443015,TALCA,0
7175,443015,TALCAHUANO,0.006991603
7176,443015,TEMUCO,-3.47E-18
7177,443015,VALDIVIA,0.001523161
7178,443018,ANTOFAGASTA,-8.67E-19
7179,443018,CHILLAN,-0.00044941
7180,443018,COPIAPO,0
7181,443018,CURAUMA,-8.67E-19
7182,443018,LOS ANGELES,-0.00044941
7183,443018,PUERTO MONTT,-1.08E-19
7184,443018,SANTIAGO SUR,0
7185,443018,TALCA,1.08E-19
7186,443018,TALCAHUANO,5.01E-05
7187,443018,TEMUCO,-1.73E-18
7188,443018,VALDIVIA,1.73E-18
7189,443019,ANTOFAGASTA,0.000114414
7190,443019,CALAMA,-0.001004427
7191,443019,CHILLAN,-0.003064507
7192,443019,COPIAPO,-8.67E-19
7193,443019,COQUIMBO,-8.67E-19
7194,443019,COYHAIQUE,5.42E-20
7195,443019,CURAUMA,8.67E-19
7196,443019,LOS ANGELES,-0.004387264
7197,443019,OSORNO,-0.004499585
7198,443019,PUERTO MONTT,0
7199,443019,RANCAGUA,-0.003668853
7200,443019,SANTIAGO SUR,0.001510311
7201,443019,TALCA,0
7202,443019,TALCAHUANO,0.002489276
7203,443019,TEMUCO,0
7204,443019,VALDIVIA,0.001414455
7205,443020,ANTOFAGASTA,0.003039945
7206,443020,CALAMA,-0.007384245
7207,443020,CASTRO,-0.010250482
7208,443020,CHILLAN,-0.003798522
7209,443020,COPIAPO,3.47E-18
7210,443020,COQUIMBO,9.27E-06
7211,443020,CURAUMA,0.00031009
7212,443020,LLAY LLAY,-0.003855709
7213,443020,LOS ANGELES,-0.009530172
7214,443020,OSORNO,-0.005185871
7215,443020,OVALLE,-0.00044941
7216,443020,PUERTO MONTT,0.004345343
7217,443020,RANCAGUA,-0.004670613
7218,443020,SANTIAGO SUR,0.002200216
7219,443020,TALCA,0
7220,443020,TALCAHUANO,0.005965297
7221,443020,TEMUCO,0
7222,443020,VALDIVIA,0.00191887
7223,443021,ANTOFAGASTA,0.009976889
7224,443021,CALAMA,-0.015937431
7225,443021,CASTRO,-0.00732184
7226,443021,CHILLAN,-0.013686571
7227,443021,COPIAPO,0
7228,443021,COQUIMBO,7.47E-05
7229,443021,CURAUMA,0.00266513
7230,443021,LLAY LLAY,-0.007901074
7231,443021,LOS ANGELES,-0.013238781
7232,443021,OSORNO,-0.007080181
7233,443021,OVALLE,-0.00109972
7234,443021,PUERTO MONTT,0.001881537
7235,443021,RANCAGUA,-0.009837767
7236,443021,SANTIAGO SUR,0.004365395
7237,443021,TALCA,6.94E-18
7238,443021,TALCAHUANO,0.015087874
7239,443021,TEMUCO,0
7240,443021,VALDIVIA,0.002375859
7241,443022,ANTOFAGASTA,0.002144121
7242,443022,CALAMA,-0.005847173
7243,443022,CASTRO,-0.006275416
7244,443022,CHILLAN,-0.009815409
7245,443022,COPIAPO,0
7246,443022,COQUIMBO,8.67E-19
7247,443022,CURAUMA,0.000268773
7248,443022,LLAY LLAY,-0.002619096
7249,443022,LOS ANGELES,-0.00365292
7250,443022,OSORNO,-0.004387264
7251,443022,PUERTO MONTT,0.001890511
7252,443022,RANCAGUA,-0.002652613
7253,443022,SANTIAGO SUR,0.000511757
7254,443022,TALCA,0
7255,443022,TALCAHUANO,0.00640687
7256,443022,TEMUCO,0
7257,443022,VALDIVIA,0.001556714
7258,443023,ANTOFAGASTA,0.004314776
7259,443023,CALAMA,-0.010905937
7260,443023,CHILLAN,-0.010647758
7261,443023,COPIAPO,0
7262,443023,COQUIMBO,0
7263,443023,CURAUMA,9.60E-06
7264,443023,LLAY LLAY,-0.00044941
7265,443023,LOS ANGELES,-0.005177499
7266,443023,OSORNO,-0.003044136
7267,443023,PUERTO MONTT,-1.73E-18
7268,443023,RANCAGUA,-0.002152021
7269,443023,TALCA,-1.73E-18
7270,443023,TALCAHUANO,0.006927322
7271,443023,TEMUCO,1.73E-18
7272,443023,VALDIVIA,0.001030615
7273,443024,ANTOFAGASTA,0.0091253
7274,443024,CALAMA,-0.009985105
7275,443024,CHILLAN,-0.001184726
7276,443024,COPIAPO,-5.42E-20
7277,443024,CURAUMA,0.000638014
7278,443024,LLAY LLAY,-0.00179764
7279,443024,LOS ANGELES,-0.001735943
7280,443024,OSORNO,-0.001420646
7281,443024,PUERTO MONTT,1.08E-19
7282,443024,RANCAGUA,-0.002057802
7283,443024,SANTIAGO SUR,0.001230585
7284,443024,TALCA,0
7285,443024,TALCAHUANO,0.001101614
7286,443024,TEMUCO,0
7287,443024,VALDIVIA,0.000840205
7288,443027,COQUIMBO,0
7289,443027,CURAUMA,0.000472805
7290,443027,LLAY LLAY,-0.003013282
7291,443028,CURAUMA,0
7292,443028,PUERTO MONTT,0
7293,443029,ANTOFAGASTA,0.005427323
7294,443029,CALAMA,-0.010921259
7295,443029,CASTRO,-0.001901451
7296,443029,CHILLAN,-0.009287944
7297,443029,COPIAPO,1.73E-18
7298,443029,COQUIMBO,0
7299,443029,CURAUMA,0.000115599
7300,443029,LLAY LLAY,-0.002978764
7301,443029,LOS ANGELES,-0.004732927
7302,443029,OSORNO,-0.004214656
7303,443029,PUERTO MONTT,0.000117088
7304,443029,RANCAGUA,-0.012013054
7305,443029,SANTIAGO SUR,0.004239571
7306,443029,TALCA,3.47E-18
7307,443029,TALCAHUANO,0.006342816
7308,443029,TEMUCO,-3.47E-18
7309,443029,VALDIVIA,0.000898355
7310,443033,CURAUMA,-3.47E-18
7311,443033,TALCAHUANO,4.34E-19
7312,443034,ANTOFAGASTA,0.002628195
7313,443034,CALAMA,-0.005400462
7314,443034,CASTRO,-0.003289718
7315,443034,CHILLAN,-0.004482836
7316,443034,COPIAPO,8.67E-19
7317,443034,COQUIMBO,8.67E-19
7318,443034,CURAUMA,0.000916527
7319,443034,LLAY LLAY,-0.003907802
7320,443034,LOS ANGELES,-0.003724769
7321,443034,OSORNO,-0.00167792
7322,443034,PUERTO MONTT,0.000806682
7323,443034,RANCAGUA,-0.006020975
7324,443034,SANTIAGO SUR,0.002250511
7325,443034,TALCA,0
7326,443034,TALCAHUANO,0.002927894
7327,443034,TEMUCO,0
7328,443034,VALDIVIA,0.000300736
7329,443035,ANTOFAGASTA,-1.08E-19
7330,443035,CASTRO,-0.00089882
7331,443035,COQUIMBO,0
7332,443035,CURAUMA,4.34E-19
7333,443035,PUERTO MONTT,1.00E-04
7334,443035,RANCAGUA,-0.00044941
7335,443035,SANTIAGO SUR,9.53E-05
7336,443035,TALCAHUANO,-4.34E-19
7337,443035,TEMUCO,-4.34E-19
7338,443035,VALDIVIA,0
7339,443036,ANTOFAGASTA,-1.08E-19
7340,443036,COQUIMBO,2.17E-19
7341,443036,CURAUMA,-1.08E-19
7342,443036,LOS ANGELES,-0.001679947
7343,443036,PUERTO MONTT,5.42E-20
7344,443036,TALCAHUANO,0.000284171
7345,443037,CURAUMA,0
7346,443037,SANTIAGO SUR,0
7347,443037,TALCAHUANO,0
7348,443038,CURAUMA,3.47E-18
7349,443038,SANTIAGO SUR,0
7350,443038,TALCAHUANO,0
7351,443039,ANTOFAGASTA,0.004398773
7352,443039,CALAMA,-0.015603195
7353,443039,CASTRO,-0.004201748
7354,443039,CHILLAN,-0.009086519
7355,443039,COPIAPO,0
7356,443039,COQUIMBO,0.002267116
7357,443039,CURAUMA,0.001334809
7358,443039,ILLAPEL,-0.002008854
7359,443039,LLAY LLAY,-0.005766477
7360,443039,LOS ANGELES,-0.004817038
7361,443039,OSORNO,-0.004486169
7362,443039,OVALLE,-0.006360661
7363,443039,PUERTO MONTT,0.00060773
7364,443039,RANCAGUA,-0.014134558
7365,443039,SANTIAGO SUR,0.007376741
7366,443039,TALCA,-1.73E-18
7367,443039,TALCAHUANO,0.004497135
7368,443039,TEMUCO,0
7369,443039,VALDIVIA,0.001409923
7370,443040,CURAUMA,0
7371,443040,SANTIAGO SUR,8.67E-19
7372,443040,TALCAHUANO,-4.34E-19
7373,443042,CURAUMA,0
7374,443042,PUERTO MONTT,-2.17E-19
7375,443043,ANTOFAGASTA,0.0009396
7376,443043,CALAMA,-0.003149614
7377,443043,CHILLAN,-0.002143874
7378,443043,COPIAPO,-8.67E-19
7379,443043,COQUIMBO,8.67E-19
7380,443043,CURAUMA,0.00054365
7381,443043,LLAY LLAY,-0.002285284
7382,443043,LOS ANGELES,-0.001097508
7383,443043,OSORNO,-0.00100249
7384,443043,PUERTO MONTT,4.34E-19
7385,443043,RANCAGUA,-0.002100874
7386,443043,SANTIAGO SUR,0.000686118
7387,443043,TALCA,0
7388,443043,TALCAHUANO,0.000695241
7389,443043,TEMUCO,0
7390,443043,VALDIVIA,0.00019465
7391,443046,ANTOFAGASTA,0.002436383
7392,443046,CALAMA,-0.005679652
7393,443046,CASTRO,-0.00701093
7394,443046,CHILLAN,-0.017891369
7395,443046,COPIAPO,1.73E-18
7396,443046,COQUIMBO,0.000159481
7397,443046,COYHAIQUE,-1.08E-19
7398,443046,CURAUMA,0.001575003
7399,443046,ILLAPEL,-0.00044941
7400,443046,LLAY LLAY,-0.007916884
7401,443046,LOS ANGELES,-0.006514975
7402,443046,OSORNO,-0.013942318
7403,443046,OVALLE,-0.000897196
7404,443046,PUERTO MONTT,0.001904219
7405,443046,RANCAGUA,-0.007361318
7406,443046,SANTIAGO SUR,0.001264876
7407,443046,TALCA,3.47E-18
7408,443046,TALCAHUANO,0.011082701
7409,443046,TEMUCO,3.47E-18
7410,443046,VALDIVIA,0.005412837
7411,443047,CURAUMA,-3.47E-18
7412,443056,CURAUMA,0
7413,443056,TALCAHUANO,5.42E-20
7414,443056,TEMUCO,0
7415,443056,VALDIVIA,0
7416,443057,CURAUMA,-4.34E-19
7417,443058,CURAUMA,2.17E-19
7418,443059,CURAUMA,0
7419,443060,CURAUMA,-3.47E-18
7420,443060,SANTIAGO SUR,0
7421,443060,TALCAHUANO,-3.47E-18
7422,443062,ANTOFAGASTA,1.73E-18
7423,443062,CURAUMA,0
7424,443062,PUERTO MONTT,-4.34E-19
7425,443068,CURAUMA,5.42E-20
7426,443068,OSORNO,-0.002696459
7427,443069,ANTOFAGASTA,0
7428,443069,COQUIMBO,-1.08E-19
7429,443069,CURAUMA,-2.17E-19
7430,443069,RANCAGUA,-0.000897196
7431,443069,SANTIAGO SUR,0.000134282
7432,443069,TALCAHUANO,0
7433,443069,TEMUCO,-2.17E-19
7434,443069,VALDIVIA,0
7435,443075,ANTOFAGASTA,2.45E-05
7436,443075,CALAMA,-0.00044941
7437,443075,COQUIMBO,-5.42E-20
7438,443075,CURAUMA,0
7439,443075,LOS ANGELES,-0.001679947
7440,443075,OSORNO,-0.001617668
7441,443075,PUERTO MONTT,-4.34E-19
7442,443075,RANCAGUA,-0.001903751
7443,443075,SANTIAGO SUR,0.0013698
7444,443075,TALCAHUANO,0.000775602
7445,443075,TEMUCO,0
7446,443075,VALDIVIA,0.000358993
7447,443076,ANTOFAGASTA,2.17E-19
7448,443076,COQUIMBO,0
7449,443076,CURAUMA,0
7450,443076,LOS ANGELES,-0.001420646
7451,443076,PUERTO MONTT,1.08E-19
7452,443076,SANTIAGO SUR,0
7453,443076,TALCAHUANO,0.000357012
7454,443076,TEMUCO,0
7455,443078,COQUIMBO,8.67E-19
7456,443078,CURAUMA,-4.34E-19
7457,443079,ANTOFAGASTA,0.001266472
7458,443079,CALAMA,-0.002540716
7459,443079,CASTRO,-0.001738182
7460,443079,CHILLAN,-0.006619432
7461,443079,COPIAPO,2.17E-19
7462,443079,COQUIMBO,0.001625533
7463,443079,CURAUMA,0.002917854
7464,443079,ILLAPEL,-0.00044941
7465,443079,LLAY LLAY,-0.004771922
7466,443079,LOS ANGELES,-0.002830149
7467,443079,OSORNO,-0.002458061
7468,443079,OVALLE,-0.00195707
7469,443079,PUERTO MONTT,0.000407932
7470,443079,RANCAGUA,-0.004113802
7471,443079,SANTIAGO SUR,0.002398154
7472,443079,TALCA,1.08E-19
7473,443079,TALCAHUANO,0.002788353
7474,443079,TEMUCO,-4.34E-19
7475,443079,VALDIVIA,0.001219827
7476,443081,CURAUMA,1.08E-19
7477,443081,TEMUCO,0
7478,443081,VALDIVIA,0
7479,443088,OSORNO,-0.00089882
7480,443088,VALDIVIA,0.000464541
7481,443095,ANTOFAGASTA,0.001536517
7482,443095,CALAMA,-0.002841291
7483,443095,CHILLAN,-0.001004427
7484,443095,COPIAPO,-4.34E-19
7485,443095,COQUIMBO,5.42E-20
7486,443095,CURAUMA,0.001968647
7487,443095,LLAY LLAY,-0.005230763
7488,443095,LOS ANGELES,-0.003235337
7489,443095,OSORNO,-0.016190139
7490,443095,PUERTO MONTT,2.17E-19
7491,443095,TALCA,-8.67E-19
7492,443095,TEMUCO,4.34E-19
7493,443095,VALDIVIA,0.015429622
7494,443096,ANTOFAGASTA,1.08E-19
7495,443096,CURAUMA,-1.73E-18
7496,443097,CHILLAN,-0.001097508
7497,443097,COPIAPO,1.08E-19
7498,443097,CURAUMA,0.00116916
7499,443097,LLAY LLAY,-0.003164395
7500,443097,LOS ANGELES,-0.002689239
7501,443097,OSORNO,-0.00044941
7502,443097,PUERTO MONTT,5.42E-20
7503,443097,TALCA,0
7504,443097,TEMUCO,0
7505,443097,VALDIVIA,2.73E-05
7506,443104,ANTOFAGASTA,0.000461595
7507,443104,CALAMA,-0.00179764
7508,443104,CASTRO,-0.002696459
7509,443104,CHILLAN,-0.001265758
7510,443104,COPIAPO,-4.34E-19
7511,443104,COQUIMBO,-4.34E-19
7512,443104,CURAUMA,4.34E-19
7513,443104,LOS ANGELES,-0.001270358
7514,443104,OSORNO,-0.000897196
7515,443104,PUERTO MONTT,0.001215566
7516,443104,RANCAGUA,-0.00089882
7517,443104,SANTIAGO SUR,0.000371248
7518,443104,TALCA,4.34E-19
7519,443104,TALCAHUANO,0.000535007
7520,443104,TEMUCO,0
7521,443104,VALDIVIA,0.000339235
7522,443122,ANTOFAGASTA,0.00123823
7523,443122,CALAMA,-0.002978764
7524,443122,CASTRO,-0.00401432
7525,443122,CHILLAN,-0.001554927
7526,443122,COPIAPO,8.67E-19
7527,443122,COQUIMBO,0
7528,443122,CURAUMA,-4.34E-19
7529,443122,LOS ANGELES,-0.00044941
7530,443122,OSORNO,-0.00044941
7531,443122,PUERTO MONTT,0.002666353
7532,443122,RANCAGUA,-0.000635179
7533,443122,SANTIAGO SUR,5.97E-05
7534,443122,TALCA,2.17E-19
7535,443122,TALCAHUANO,0.000378947
7536,443122,TEMUCO,0
7537,443122,VALDIVIA,2.13E-06
7538,443126,ANTOFAGASTA,0.000167096
7539,443126,CALAMA,-0.001004427
7540,443126,CASTRO,-0.000635179
7541,443126,CHILLAN,-0.003983414
7542,443126,COPIAPO,0
7543,443126,COQUIMBO,0
7544,443126,COYHAIQUE,-5.42E-20
7545,443126,CURAUMA,1.45E-05
7546,443126,LLAY LLAY,-0.00089882
7547,443126,LOS ANGELES,-0.002680005
7548,443126,OSORNO,-0.009839447
7549,443126,PUERTO MONTT,2.99E-05
7550,443126,RANCAGUA,-0.002654811
7551,443126,SANTIAGO SUR,0.000963138
7552,443126,TALCA,4.34E-19
7553,443126,TALCAHUANO,0.0027428
7554,443126,TEMUCO,8.67E-19
7555,443126,VALDIVIA,0.007697529
7556,443130,ANTOFAGASTA,2.17E-19
7557,443130,CHILLAN,-0.004514253
7558,443130,COPIAPO,8.67E-19
7559,443130,COQUIMBO,0
7560,443130,CURAUMA,0.001080251
7561,443130,LLAY LLAY,-0.002972393
7562,443130,LOS ANGELES,-0.00227932
7563,443130,OSORNO,-0.00044941
7564,443130,PUERTO MONTT,4.34E-19
7565,443130,RANCAGUA,-0.002236207
7566,443130,SANTIAGO SUR,0.000514244
7567,443130,TALCA,0
7568,443130,TALCAHUANO,0.002603855
7569,443130,TEMUCO,0
7570,443130,VALDIVIA,3.82E-05
7571,443131,ANTOFAGASTA,0.001319571
7572,443131,CALAMA,-0.003974618
7573,443131,CASTRO,-0.003379189
7574,443131,CHILLAN,-0.005964297
7575,443131,COPIAPO,0
7576,443131,COQUIMBO,0
7577,443131,COYHAIQUE,5.42E-20
7578,443131,CURAUMA,0
7579,443131,LOS ANGELES,-0.003053981
7580,443131,OSORNO,-0.006508051
7581,443131,PUERTO MONTT,0.000465286
7582,443131,RANCAGUA,-0.013580617
7583,443131,SANTIAGO SUR,0.010974741
7584,443131,TALCA,0
7585,443131,TALCAHUANO,0.00343029
7586,443131,TEMUCO,0
7587,443131,VALDIVIA,0.002271019
7588,443132,ANTOFAGASTA,0.000216362
7589,443132,CALAMA,-0.000777463
7590,443132,CASTRO,-0.00089882
7591,443132,COQUIMBO,-2.17E-19
7592,443132,COYHAIQUE,-4.34E-19
7593,443132,CURAUMA,1.12E-05
7594,443132,LLAY LLAY,-0.00044941
7595,443132,LOS ANGELES,-0.005411073
7596,443132,OSORNO,-0.00089882
7597,443132,PUERTO MONTT,0.00010569
7598,443132,RANCAGUA,-0.00089882
7599,443132,SANTIAGO SUR,0.000112215
7600,443132,TALCA,-1.08E-19
7601,443132,TALCAHUANO,0.003584746
7602,443132,TEMUCO,0
7603,443132,VALDIVIA,0.000409722
7604,443134,CURAUMA,1.73E-18
7605,443134,SANTIAGO SUR,1.73E-18
7606,443142,CURAUMA,0
7607,443145,CURAUMA,0
7608,443146,CURAUMA,0
7609,443147,CURAUMA,0
7610,445209,ANTOFAGASTA,0.221590518
7611,445209,ARICA,-0.46373932
7612,445209,CALAMA,-0.322292739
7613,445209,CASTRO,-0.180188188
7614,445209,CHILLAN,-0.428600815
7615,445209,COPIAPO,-5.55E-17
7616,445209,COQUIMBO,0.076211928
7617,445209,COYHAIQUE,0
7618,445209,CURAUMA,0.627354297
7619,445209,ILLAPEL,-0.137169934
7620,445209,IQUIQUE,0.273457032
7621,445209,LLAY LLAY,-1.509825757
7622,445209,LOS ANGELES,-0.36796882
7623,445209,OSORNO,-0.496497366
7624,445209,OVALLE,-0.1865895
7625,445209,PUERTO MONTT,0.061043817
7626,445209,RANCAGUA,-1.030662794
7627,445209,SANTIAGO SUR,0.697557115
7628,445209,TALCA,1.11E-16
7629,445209,TALCAHUANO,0.545319918
7630,445209,TEMUCO,0
7631,445209,VALDIVIA,0.372392066
7632,445225,ANTOFAGASTA,0.798642074
7633,445225,ARICA,-1.153771103
7634,445225,CALAMA,-1.437871513
7635,445225,CASTRO,-3.772933414
7636,445225,CHILLAN,-6.413391641
7637,445225,COPIAPO,4.44E-16
7638,445225,COQUIMBO,0.96461861
7639,445225,COYHAIQUE,-4.44E-16
7640,445225,CURAUMA,9.995373014
7641,445225,ILLAPEL,-1.0797789
7642,445225,IQUIQUE,0.618544285
7643,445225,LLAY LLAY,-14.8718026
7644,445225,LOS ANGELES,-4.822548205
7645,445225,OSORNO,-17.01815623
7646,445225,OVALLE,-2.503820398
7647,445225,PUERTO MONTT,2.265620563
7648,445225,RANCAGUA,-14.65007594
7649,445225,SANTIAGO SUR,8.977873847
7650,445225,TALCA,0
7651,445225,TALCAHUANO,6.713539127
7652,445225,TEMUCO,0
7653,445225,VALDIVIA,14.77712132
7654,445226,ANTOFAGASTA,0.167392128
7655,445226,ARICA,-0.178818767
7656,445226,CALAMA,-0.2977232
7657,445226,CASTRO,-0.26472597
7658,445226,CHILLAN,-0.642904417
7659,445226,COPIAPO,0
7660,445226,COQUIMBO,0.183996412
7661,445226,COYHAIQUE,0
7662,445226,CURAUMA,1.122565752
7663,445226,ILLAPEL,-0.204047892
7664,445226,IQUIQUE,0.092399974
7665,445226,LLAY LLAY,-1.738949162
7666,445226,LOS ANGELES,-0.672856821
7667,445226,OSORNO,-1.267011125
7668,445226,OVALLE,-0.383638257
7669,445226,PUERTO MONTT,0.180108283
7670,445226,RANCAGUA,-0.900721234
7671,445226,SANTIAGO SUR,0.399665592
7672,445226,TALCA,2.22E-16
7673,445226,TALCAHUANO,0.896516507
7674,445226,TEMUCO,2.22E-16
7675,445226,VALDIVIA,0.949207121
7676,445227,ANTOFAGASTA,0.040580104
7677,445227,ARICA,-0.061223613
7678,445227,CALAMA,-0.072495984
7679,445227,CASTRO,-0.070134633
7680,445227,CHILLAN,-0.181469341
7681,445227,COPIAPO,0
7682,445227,COQUIMBO,0.052092815
7683,445227,COYHAIQUE,-6.94E-18
7684,445227,CURAUMA,0.220016816
7685,445227,ILLAPEL,-0.042480391
7686,445227,IQUIQUE,0.035379655
7687,445227,LLAY LLAY,-0.324150291
7688,445227,LOS ANGELES,-0.183405941
7689,445227,OSORNO,-0.106498081
7690,445227,OVALLE,-0.094167056
7691,445227,PUERTO MONTT,0.029951711
7692,445227,RANCAGUA,-0.365493953
7693,445227,SANTIAGO SUR,0.162280508
7694,445227,TALCA,5.55E-17
7695,445227,TALCAHUANO,0.227778138
7696,445227,TEMUCO,0
7697,445227,VALDIVIA,0.066609573
7698,445294,ANTOFAGASTA,0.610167453
7699,445294,ARICA,-0.493133636
7700,445294,CALAMA,-0.8124568
7701,445294,CASTRO,-0.498751554
7702,445294,CHILLAN,-0.774485671
7703,445294,COPIAPO,5.55E-17
7704,445294,COQUIMBO,0.081295757
7705,445294,COYHAIQUE,0
7706,445294,CURAUMA,0.792703174
7707,445294,ILLAPEL,-0.145235734
7708,445294,IQUIQUE,0.317868226
7709,445294,LLAY LLAY,-0.887762761
7710,445294,LOS ANGELES,-1.005357708
7711,445294,OSORNO,-0.596141193
7712,445294,OVALLE,-0.327379369
7713,445294,PUERTO MONTT,0.266257566
7714,445294,RANCAGUA,-0.949727339
7715,445294,SANTIAGO SUR,0.556745335
7716,445294,TALCA,0
7717,445294,TALCAHUANO,1.0053147
7718,445294,TEMUCO,0
7719,445294,VALDIVIA,0.28520475
7720,445296,TALCA,-8.67E-19
7721,445296,TEMUCO,0
7722,445312,ANTOFAGASTA,0.016491992
7723,445312,ARICA,-0.015860926
7724,445312,CALAMA,-0.031840534
7725,445312,CASTRO,-0.044648158
7726,445312,CHILLAN,-0.078237835
7727,445312,COPIAPO,-6.94E-18
7728,445312,COQUIMBO,0.004045175
7729,445312,COYHAIQUE,0
7730,445312,CURAUMA,0.042149042
7731,445312,ILLAPEL,-0.009398254
7732,445312,IQUIQUE,0.000812709
7733,445312,LLAY LLAY,-0.069944856
7734,445312,LOS ANGELES,-0.065931005
7735,445312,OSORNO,-0.054440523
7736,445312,OVALLE,-0.015827098
7737,445312,PUERTO MONTT,0.023579125
7738,445312,RANCAGUA,-0.073484077
7739,445312,SANTIAGO SUR,0.044667778
7740,445312,TALCA,0
7741,445312,TALCAHUANO,0.07900866
7742,445312,TEMUCO,2.78E-17
7743,445312,VALDIVIA,0.029177216
7744,445328,ANTOFAGASTA,0.037235102
7745,445328,ARICA,-0.019852856
7746,445328,CALAMA,-0.063951816
7747,445328,CASTRO,-0.105342357
7748,445328,CHILLAN,-0.193941156
7749,445328,COPIAPO,0
7750,445328,COQUIMBO,0.013640559
7751,445328,COYHAIQUE,-1.39E-17
7752,445328,CURAUMA,0.024731838
7753,445328,ILLAPEL,-0.017782195
7754,445328,IQUIQUE,0.003846047
7755,445328,LLAY LLAY,-0.044159463
7756,445328,LOS ANGELES,-0.168574429
7757,445328,OSORNO,-0.195853329
7758,445328,OVALLE,-0.032044609
7759,445328,PUERTO MONTT,0.075142165
7760,445328,RANCAGUA,-0.087768616
7761,445328,SANTIAGO SUR,0.040563704
7762,445328,TALCA,-5.55E-17
7763,445328,TALCAHUANO,0.295902846
7764,445328,TEMUCO,-2.78E-17
7765,445328,VALDIVIA,0.168410482
7766,445335,ANTOFAGASTA,0.004383689
7767,445335,ARICA,-0.010628406
7768,445335,CALAMA,-0.013028896
7769,445335,CASTRO,-0.012528152
7770,445335,CHILLAN,-0.025886934
7771,445335,COPIAPO,1.73E-18
7772,445335,COQUIMBO,0
7773,445335,COYHAIQUE,0
7774,445335,CURAUMA,0.002069691
7775,445335,IQUIQUE,0.004177744
7776,445335,LLAY LLAY,-0.00854026
7777,445335,LOS ANGELES,-0.0217433
7778,445335,OSORNO,-0.023374857
7779,445335,PUERTO MONTT,0.003609091
7780,445335,RANCAGUA,-0.014460104
7781,445335,SANTIAGO SUR,0.004960207
7782,445335,TALCA,0
7783,445335,TALCAHUANO,0.02109532
7784,445335,TEMUCO,-6.94E-18
7785,445335,VALDIVIA,0.010731458
