,ID_SKU_VENTA,DESCR_CENDIST,DELTA
326,905,OSORNO,-2.0868335946641223
327,905,OVALLE,-1.2998203623680773
328,905,PUERTO MONTT,0.6825138226847263
329,905,RANCAGUA,-5.178986712623715
330,905,SANTIAGO SUR,4.543302189299692
331,905,TALCA,0.0
332,905,TALCAHUANO,3.59806517006591
333,905,TEMUCO,0.0
334,905,VALDIVIA,1.771399874878885
335,909,ANTOFAGASTA,0.0
336,909,ARICA,-9.927900096509642
337,909,CALAMA,0.0
338,909,CASTRO,0.0
339,909,CHILLAN,0.0
340,909,COPIAPO,0.0
341,909,COQUIMBO,1.2275838054849295
342,909,COYHAIQUE,0.0
343,909,CURAUMA,0.0
344,909,ILLAPEL,0.0
345,909,IQUIQUE,8.06703953522309
346,909,LLAY LLAY,0.0
347,909,LOS ANGELES,0.0
348,909,OSORNO,0.0
349,909,OVALLE,-1.7260324284133401
350,909,PUERTO MONTT,0.0
351,909,RANCAGUA,0.0
352,909,SANTIAGO SUR,0.0
353,909,TALCA,0.0
354,909,TALCAHUANO,0.0
355,909,TEMUCO,0.0
356,909,VALDIVIA,0.0
357,914,ANTOFAGASTA,0.0
358,914,ARICA,0.0
359,914,CALAMA,0.0
360,914,CASTRO,-0.4150877768822818
361,914,CHILLAN,0.0
362,914,COPIAPO,0.0
363,914,COQUIMBO,0.0
364,914,CURAUMA,0.0
365,914,ILLAPEL,0.0
366,914,IQUIQUE,0.0
367,914,LLAY LLAY,0.0
368,914,LOS ANGELES,0.0
369,914,OSORNO,0.0
370,914,OVALLE,0.0
371,914,PUERTO MONTT,0.2987686441059739
372,914,RANCAGUA,0.0
373,914,SANTIAGO SUR,0.0
374,914,TALCA,0.0
375,914,TALCAHUANO,0.0
376,914,TEMUCO,0.0
377,914,VALDIVIA,0.0
378,915,ANTOFAGASTA,2.2034605860271688
379,915,ARICA,-2.021293468979525
380,915,CALAMA,-3.159363484810047
381,915,CASTRO,-1.6416314073858125
382,915,CHILLAN,-5.670386223312592
383,915,COPIAPO,0.0
384,915,COQUIMBO,0.0
385,915,COYHAIQUE,0.0
386,915,CURAUMA,7.358337105230621
387,915,ILLAPEL,-0.921591649613375
388,915,IQUIQUE,1.4418016546551486
389,915,LLAY LLAY,-7.331863178444874
390,915,LOS ANGELES,-5.181124315509879
391,915,OSORNO,-3.9725358485889433
392,915,OVALLE,0.0
393,915,PUERTO MONTT,1.2972729211664165
394,915,RANCAGUA,-11.790817244474425
395,915,SANTIAGO SUR,10.37539868558283
396,915,TALCA,0.0
397,915,TALCAHUANO,9.557826448480332
398,915,TEMUCO,0.0
399,915,VALDIVIA,3.508341195172056
400,919,ANTOFAGASTA,0.0
401,919,ARICA,0.0
402,919,CALAMA,0.0
403,919,CASTRO,0.0
404,919,CHILLAN,0.0
405,919,COPIAPO,0.0
406,919,COQUIMBO,0.0
407,919,COYHAIQUE,0.0
408,919,CURAUMA,0.0
409,919,ILLAPEL,0.0
410,919,IQUIQUE,0.0
411,919,LLAY LLAY,0.0
412,919,LOS ANGELES,0.0
413,919,OSORNO,0.0
414,919,OVALLE,0.0
415,919,PUERTO MONTT,0.0
416,919,RANCAGUA,0.0
417,919,SANTIAGO SUR,0.0
418,919,TALCA,0.0
419,919,TALCAHUANO,0.0
420,919,TEMUCO,0.0
421,919,VALDIVIA,0.0
422,924,ANTOFAGASTA,0.0
423,924,ARICA,0.0
424,924,CALAMA,0.0
425,924,CASTRO,-0.4356052896062464
426,924,CHILLAN,0.0
427,924,COPIAPO,0.0
428,924,COQUIMBO,0.0
429,924,CURAUMA,0.0
430,924,ILLAPEL,0.0
431,924,IQUIQUE,0.0
432,924,LLAY LLAY,0.0
433,924,LOS ANGELES,-3.0839961855639246
434,924,OSORNO,0.0
435,924,OVALLE,0.0
436,924,PUERTO MONTT,0.312481256993439
437,924,RANCAGUA,0.0
438,924,SANTIAGO SUR,0.0
439,924,TALCA,0.0
440,924,TALCAHUANO,2.6866326124897792
441,924,TEMUCO,0.0
442,924,VALDIVIA,0.0
443,925,ANTOFAGASTA,2.75643200082164
444,925,ARICA,-2.3240234172333265
445,925,CALAMA,-4.082734702471201
