,ID_SKU_VENTA,DESCR_CENDIST,MEDIA,STD,COEF_VAR,SS,STOCK_TEORICO,PORCENTAJE_SS_DEL_TOTAL
0,515,ANTOFAGASTA,0.6201246995192305,1.0041381443337596,1.6192519748241707,1.2852968247472123,1.9054215242664427,0.674547237122259
1,515,COPIAPO,0.22506009615384615,0.4633612701347423,2.058833520705504,0.5931024257724702,0.8181625219263163,0.7249200615741294
2,515,COQUIMBO,0.9305288461538456,1.629457993984773,1.7511095982889848,2.0857062323005096,3.016235078454355,0.6914932616489934
3,515,COYHAIQUE,0.04732572115384614,0.12793920943616935,2.703375803197281,0.16376218807829676,0.2110879092321429,0.7758008910789869
4,515,CURAUMA,0.1049579326923078,0.271470177355293,2.586466505119995,0.34748182701477504,0.45243975970708283,0.7680178842808613
5,515,IQUIQUE,0.08539663461538471,0.2325855796861676,2.7235918690906575,0.2977095419982945,0.38310617661367924,0.7770940803663996
6,515,LOS ANGELES,0.6042968749999997,1.0194802442016913,1.6870519878192183,1.3049347125781647,1.9092315875781645,0.6834868651180539
7,515,PUERTO MONTT,0.541826923076923,0.9168601741341293,1.6921642965385884,1.1735810228916856,1.7154079459686087,0.6841410672311073
8,515,SANTIAGO SUR,2.3997295673076913,3.9302049447228917,1.637769938023589,5.030662329245302,7.430391896552993,0.6770386272060641
9,515,TALCA,1.2035456730769234,1.976783354625502,1.6424664213795548,2.530282693920643,3.7338283669975665,0.6776644358603139
10,515,TALCAHUANO,1.946874999999999,3.0514768524021445,1.5673717379914716,3.905890371074745,5.852765371074744,0.6673580988532787
11,515,TEMUCO,0.620282451923077,1.018687960466204,1.6422969202303574,1.3039205893967412,1.9242030413198181,0.6776418919400403
12,515,VALDIVIA,0.4309795673076924,0.7229172554214585,1.6773817374626043,0.9253340869394668,1.3563136542471592,0.6822419608044766
13,592,ANTOFAGASTA,3.498790564903847,5.0112631951588105,1.432284414342054,6.414416889803277,9.913207454707123,0.647057667168813
14,592,ARICA,0.7879206730769233,1.3980769854473594,1.7743879976999508,1.78953854137262,2.577459214449543,0.6943033400258106
15,592,CASTRO,1.4462740384615387,2.578431481415646,1.7828097669224776,3.3003922962120273,4.7466663346735665,0.6953074144064518
16,592,CHILLAN,5.415324519230772,9.100375523676872,1.6804857199896024,11.648480670306396,17.06380518953717,0.6826426193290562
17,592,COPIAPO,6.752013221153847,10.315971532321196,1.5278363940404587,13.204443561371132,19.95645678252498,0.6616627242634424
18,592,COQUIMBO,13.45733173076923,20.65550807582734,1.5348888241047065,26.439050337058994,39.89638206782823,0.662692930203789
19,592,COYHAIQUE,0.21349158653846156,0.41337510746517875,1.9362594759241587,0.5291201375554289,0.7426117240938904,0.7125125020090994
20,592,CURAUMA,16.814723557692307,25.171905800321095,1.4970157382578906,32.220039424411006,49.03476298210332,0.6570856564794788
21,592,ILLAPEL,2.5606370192307693,5.735768723967985,2.2399772716287,7.341783966679022,9.90242098590979,0.7414130319369058
22,592,IQUIQUE,0.6003004807692306,1.0239490370233018,1.7057274978544146,1.3106547673898263,1.9109552481590568,0.6858636635538495
23,592,LLAY LLAY,8.523046874999999,13.697671565601938,1.6071331962024367,17.53301960397048,26.05606647897048,0.6728958731403744
24,592,LOS ANGELES,6.013942307692304,10.292654024025094,1.7114653745281165,13.17459715075212,19.188539458444424,0.6865867607737227
25,592,OSORNO,6.063792067307698,9.594608384994414,1.5822785937404984,12.28109873279285,18.34489080010055,0.6694560827108078
26,592,OVALLE,5.906670673287261,9.124027153936414,1.5446988089584122,11.67875475703861,17.58542543032587,0.6641155656603409
27,592,PUERTO MONTT,4.43936298076923,6.784806047008509,1.52832874365071,8.68455174017089,13.123914720940121,0.6617348500683323
28,592,RANCAGUA,8.911328125000006,14.31283663527398,1.6061395601762751,18.320430893150697,27.231759018150704,0.672759731787419
29,592,SANTIAGO SUR,30.685156249999995,49.042107993168266,1.5982355635933343,62.77389823125538,93.45905448125538,0.6716727296213513
30,592,TALCA,14.082241586538466,22.62458124668333,1.6066036864692537,28.959463995754664,43.04170558229313,0.672823337364871
31,592,TALCAHUANO,13.385606971153845,21.066199723261914,1.5737948804757114,26.96473564577525,40.3503426169291,0.6682653453966491
32,592,TEMUCO,8.767668269230777,13.776509355413168,1.5712854241714869,17.633931974928856,26.40160024415963,0.6679114830863219
33,592,VALDIVIA,4.68419471153846,7.6383393437810945,1.6306622192638072,9.777074360039801,14.461269071578261,0.6760868850200268
34,595,ANTOFAGASTA,0.8601923076923073,1.6233814189292146,1.8872308022427722,2.077928216229395,2.938120523921702,0.7072304213905588
35,595,CASTRO,0.8228365384615379,1.5632911785679093,1.8998806026416906,2.001012708566924,2.8238492470284617,0.7086117329643539
36,595,COPIAPO,0.6372355769230771,1.3777643874672307,2.1620958360797005,1.7635384159580554,2.4007739928811325,0.7345707764193412
37,595,COQUIMBO,1.939975961538461,4.366217290633203,2.2506553571780636,5.5887581320105,7.528734093548961,0.7423237509210558
38,595,COYHAIQUE,0.7374399038461545,1.6780561669361758,2.275515819233798,2.147911893678305,2.8853517975244594,0.7444194137855721
39,595,CURAUMA,3.907548076923075,7.380262078616843,1.8887194561220322,9.44673546062956,13.354283537552634,0.7073936564297938
40,595,IQUIQUE,0.24466346153846172,0.7712968323369938,3.1524806666554253,0.987259945391352,1.2319234069298137,0.8013971808943793
41,595,PUERTO MONTT,1.286586538461538,2.681897622304278,2.0845062046982177,3.432828956549476,4.719415495011014,0.7273843466798772
